Year,Surface_Temperature,Run_Type,Model,Simulation
1850,12.800378417968773,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1851,13.070611572265648,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1852,13.213586425781273,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1853,12.877832031250023,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1854,12.852807617187523,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1855,12.913690185546898,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1856,12.717370605468773,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1857,12.821282958984398,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1858,12.813958740234398,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1859,12.817407226562523,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1860,12.846978759765648,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1861,12.934106445312523,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1862,12.743096923828148,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1863,12.784326171875023,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1864,12.921716308593773,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1865,12.770501708984398,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1866,12.703820800781273,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1867,12.653405761718773,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1868,12.711999511718773,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1869,12.722497558593773,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1870,12.827050781250023,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1871,12.632165527343773,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1872,12.664178466796898,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1873,12.830651855468773,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1874,12.801568603515648,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1875,12.825708007812523,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1876,12.875238037109398,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1877,12.783471679687523,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1878,12.765374755859398,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1879,12.867333984375023,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1880,12.995263671875023,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1881,12.826806640625023,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1882,12.777124023437523,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1883,12.850671386718773,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1884,12.578607177734398,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1885,12.743524169921898,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1886,12.778009033203148,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1887,12.647668457031273,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1888,12.603356933593773,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1889,12.763635253906273,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1890,12.699731445312523,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1891,12.359155273437523,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1892,12.420831298828148,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1893,12.785882568359398,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1894,12.762292480468773,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1895,12.771234130859398,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1896,12.678338623046898,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1897,12.708093261718773,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1898,12.556695556640648,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
1899,12.777978515625023,tas_co2,IPSL_IPSL-CM6A-LR,r2i1p1f1
