Year,Surface_Temperature,Run_Type,Model,Simulation
1850,13.851647949218773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1851,13.831140136718773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1852,13.895043945312523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1853,13.669519042968773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1854,13.818383789062523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1855,13.862054443359398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1856,13.608148193359398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1857,13.761895751953148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1858,13.765649414062523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1859,13.659387207031273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1860,13.724145507812523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1861,13.666741943359398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1862,13.600976562500023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1863,13.665063476562523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1864,13.666619873046898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1865,13.608178710937523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1866,13.614404296875023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1867,13.611871337890648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1868,13.768212890625023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1869,13.535546875000023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1870,13.661737060546898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1871,13.621820068359398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1872,13.646905517578148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1873,13.691766357421898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1874,13.738977050781273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1875,13.550805664062523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1876,13.610955810546898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1877,13.629022216796898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1878,13.685754394531273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1879,13.574670410156273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1880,13.531396484375023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1881,13.532586669921898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1882,13.524438476562523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1883,13.491021728515648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1884,13.495568847656273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1885,13.392205810546898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1886,13.533288574218773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1887,13.393060302734398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1888,13.512384033203148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1889,13.639031982421898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1890,13.571130371093773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1891,13.477563476562523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1892,13.518151855468773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1893,13.435296630859398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1894,13.540948486328148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1895,13.518609619140648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1896,13.550500488281273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1897,13.572320556640648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1898,13.431665039062523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1899,13.498468017578148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1900,13.555627441406273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1901,13.346887207031273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1902,13.467279052734398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1903,13.152307128906273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1904,13.536279296875023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1905,13.585351562500023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1906,13.298303222656273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1907,13.392144775390648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1908,13.473718261718773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1909,13.405847167968773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1910,13.338159179687523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1911,13.449090576171898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1912,13.224511718750023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1913,13.367028808593773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1914,13.231500244140648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1915,13.287774658203148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1916,13.345910644531273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1917,13.438775634765648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1918,13.434625244140648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1919,13.323632812500023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1920,13.431817626953148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1921,13.513513183593773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1922,13.277978515625023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1923,13.396234130859398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1924,13.429406738281273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1925,13.383538818359398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1926,13.505303955078148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1927,13.367333984375023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1928,13.486199951171898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1929,13.610955810546898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1930,13.639672851562523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1931,13.517053222656273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1932,13.345666503906273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1933,13.465844726562523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1934,13.528375244140648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1935,13.366876220703148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1936,13.660272216796898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1937,13.502770996093773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1938,13.595361328125023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1939,13.405999755859398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1940,13.391931152343773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1941,13.348291015625023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1942,13.535852050781273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1943,13.522973632812523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1944,13.538629150390648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1945,13.588586425781273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1946,13.501916503906273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1947,13.518121337890648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1948,13.533776855468773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1949,13.699517822265648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1950,13.829644775390648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1951,13.505456542968773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1952,13.511651611328148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1953,13.630517578125023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1954,13.598931884765648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1955,13.663232421875023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1956,13.693719482421898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1957,13.895959472656273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1958,13.730310058593773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1959,13.803247070312523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1960,13.786706542968773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1961,13.780206298828148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1962,13.809899902343773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1963,13.686547851562523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1964,13.614862060546898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1965,13.852380371093773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1966,13.773889160156273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1967,13.909661865234398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1968,13.944085693359398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1969,13.824395751953148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1970,13.924523925781273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1971,13.932885742187523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1972,13.832940673828148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1973,13.847955322265648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1974,13.892205810546898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1975,13.917779541015648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1976,13.928369140625023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1977,14.012719726562523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1978,13.977960205078148,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1979,13.863183593750023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1980,13.841577148437523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1981,14.052148437500023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1982,13.998040771484398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1983,13.720910644531273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1984,13.824792480468773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1985,13.951013183593773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1986,13.976434326171898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1987,14.058862304687523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1988,13.976037597656273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1989,14.298608398437523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1990,14.170861816406273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1991,14.001062011718773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1992,14.076776123046898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1993,14.099206542968773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1994,13.983789062500023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1995,13.956933593750023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1996,14.227777099609398,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1997,14.143426513671898,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1998,14.091699218750023,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1999,14.179650878906273,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
2000,14.425805664062523,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
2001,14.416589355468773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
2002,14.209069824218773,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
2003,14.191705322265648,tas_co2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
