Year,Surface_Temperature,Run_Type,Model,Simulation
1850,13.228112792968773,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1851,13.413537597656273,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1852,13.536126708984398,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1853,13.528710937500023,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1854,13.376733398437523,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1855,13.507623291015648,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1856,13.476220703125023,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1857,13.393426513671898,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1858,13.288659667968773,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1859,13.663049316406273,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1860,13.483636474609398,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1861,13.404870605468773,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1862,13.406854248046898,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1863,13.321405029296898,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1864,13.524865722656273,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1865,13.495477294921898,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1866,13.541741943359398,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1867,13.583856201171898,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1868,13.431481933593773,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1869,13.494378662109398,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1870,13.547387695312523,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1871,13.476098632812523,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1872,13.564538574218773,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1873,13.481591796875023,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1874,13.562860107421898,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1875,13.500115966796898,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1876,13.469110107421898,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1877,13.545922851562523,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1878,13.542138671875023,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1879,13.600640869140648,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1880,13.631341552734398,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1881,13.508935546875023,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1882,13.495446777343773,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1883,13.602624511718773,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1884,13.382897949218773,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1885,13.342309570312523,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1886,13.468499755859398,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1887,13.437493896484398,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1888,13.458612060546898,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1889,13.529016113281273,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1890,13.520837402343773,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1891,13.546868896484398,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1892,13.603540039062523,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1893,13.644189453125023,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1894,13.648583984375023,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1895,13.614160156250023,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1896,13.675195312500023,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1897,13.749230957031273,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1898,13.732537841796898,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1899,13.615136718750023,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1900,13.691705322265648,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1901,13.699365234375023,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1902,13.777917480468773,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1903,13.581353759765648,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1904,13.610894775390648,tas_toa,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
