Year,Surface_Temperature,Run_Type,Model,Simulation
1850,12.850030517578148,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1851,12.695611572265648,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1852,12.799890136718773,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1853,12.940209960937523,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1854,12.877557373046898,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1855,12.791986083984398,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1856,12.951379394531273,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1857,12.838037109375023,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1858,13.051324462890648,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1859,12.899926757812523,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1860,12.841699218750023,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1861,13.023919677734398,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1862,12.969232177734398,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1863,12.869744873046898,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1864,12.940423583984398,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1865,12.803918457031273,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1866,12.869500732421898,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1867,12.791894531250023,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1868,12.808892822265648,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1869,12.811791992187523,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1870,13.021539306640648,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1871,13.114221191406273,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1872,13.005883789062523,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1873,12.919732666015648,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1874,12.863031005859398,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
1875,12.872369384765648,tas_toa,CNRM-CERFACS_CNRM-CM6-1,r10i1p1f2
