Year,Surface_Temperature,Net_TOA_Flux,Run_Type,Model,Simulation
1850,13.834466552734398,-0.012069702,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1851,13.814111328125023,0.4922638,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1852,13.783746337890648,0.12261963,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1853,13.857415771484398,0.34936523,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1854,13.760339355468773,0.33781433,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1855,13.740045166015648,0.26742554,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1856,13.794213867187523,0.46818542,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1857,13.831994628906273,0.1875,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1858,13.756768798828148,-0.117996216,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1859,13.776147460937523,0.40974426,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1860,13.784112548828148,0.13034058,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1861,13.764001464843773,-0.23780823,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1862,13.537133789062523,-0.38563538,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1863,13.508142089843773,-0.004470825,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1864,13.609582519531273,0.287323,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1865,13.634210205078148,0.18449402,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1866,13.613977050781273,0.0846405,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1867,13.566766357421898,0.41600037,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1868,13.674554443359398,0.28048706,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1869,13.746209716796898,0.13789368,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1870,13.808465576171898,0.2642212,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1871,13.779534912109398,-0.11859131,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1872,13.681878662109398,-0.0471344,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1873,13.578607177734398,0.44021606,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1874,13.761712646484398,0.080841064,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1875,13.634210205078148,-0.5631561,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1876,13.542352294921898,0.53723145,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1877,13.586633300781273,0.4011078,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1878,13.744744873046898,0.40444946,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1879,13.765130615234398,-0.41764832,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1880,13.639916992187523,0.44132996,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1881,13.552606201171898,0.17417908,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1882,13.729425048828148,0.2684021,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1883,13.685693359375023,-0.7321472,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1884,13.430230712890648,-1.4367218,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1885,13.437860107421898,-0.26260376,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1886,13.510430908203148,-0.19317627,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1887,13.415124511718773,0.565979,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1888,13.566674804687523,0.06303406,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1889,13.409234619140648,0.34594727,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1890,13.476831054687523,0.28411865,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1891,13.468957519531273,0.33036804,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1892,13.650476074218773,0.5697937,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1893,13.810754394531273,-0.022994995,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1894,13.783380126953148,0.24671936,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1895,13.759027099609398,-0.17816162,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1896,13.726708984375023,0.29240417,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1897,13.771844482421898,0.17417908,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1898,13.712457275390648,0.0077819824,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1899,13.494989013671898,0.12615967,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1900,13.482995605468773,0.64938354,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1901,13.576684570312523,0.2328949,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1902,13.473474121093773,-0.02470398,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1903,13.375482177734398,-0.11151123,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1904,13.402276611328148,0.2294159,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1905,13.593865966796898,0.046157837,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1906,13.506677246093773,0.33868408,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1907,13.568566894531273,0.442688,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1908,13.750329589843773,-0.0026550293,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1909,13.705041503906273,0.17803955,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1910,13.655480957031273,0.05404663,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1911,13.667260742187523,0.14892578,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1912,13.585961914062523,-0.46284485,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1913,13.487359619140648,-0.38412476,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1914,13.494073486328148,0.45465088,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1915,13.579064941406273,0.45248413,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1916,13.617913818359398,0.38693237,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1917,13.660791015625023,-0.036636353,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1918,13.609185791015648,0.16143799,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1919,13.729119873046898,0.23329163,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1920,13.731164550781273,0.22631836,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1921,13.646905517578148,0.43484497,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1922,13.667016601562523,0.10964966,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1923,13.691613769531273,0.0043792725,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1924,13.693139648437523,0.4308014,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1925,13.718774414062523,0.4657898,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1926,13.664483642578148,0.22546387,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1927,13.729699707031273,0.52023315,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1928,13.856378173828148,0.23001099,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1929,13.830468750000023,-0.117507935,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1930,13.692620849609398,0.5357666,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1931,13.705163574218773,0.2820282,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1932,13.813623046875023,0.5210266,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1933,13.810571289062523,-0.38897705,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1934,13.827172851562523,0.1494751,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1935,13.721612548828148,0.22262573,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1936,13.587396240234398,-0.09263611,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1937,13.575219726562523,0.33821106,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1938,13.550805664062523,0.4729004,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1939,13.754327392578148,0.3046875,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1940,13.655603027343773,0.097976685,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1941,13.620385742187523,0.3479004,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1942,13.659997558593773,0.4689026,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1943,13.709161376953148,-0.13121033,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1944,13.664910888671898,0.39224243,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1945,13.647393798828148,0.5866699,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1946,13.672662353515648,0.04524231,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1947,13.695947265625023,0.34373474,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1948,13.688012695312523,-0.02659607,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1949,13.623620605468773,-0.006958008,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1950,13.654382324218773,0.5888672,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1951,13.861688232421898,0.16409302,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1952,13.708520507812523,-0.080459595,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1953,13.578027343750023,0.31355286,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1954,13.848596191406273,0.38352966,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1955,13.873590087890648,-0.058013916,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1956,13.730920410156273,0.31695557,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1957,13.839013671875023,0.50927734,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1958,13.838555908203148,0.25146484,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1959,13.811425781250023,0.21281433,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1960,13.921197509765648,0.5288391,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1961,13.937005615234398,-0.56074524,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1962,13.654992675781273,0.12780762,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1963,13.718469238281273,-0.74038696,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1964,13.645654296875023,-0.7397461,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1965,13.426202392578148,0.23973083,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1966,13.494744873046898,0.3779297,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1967,13.553765869140648,-0.15431213,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1968,13.540063476562523,-0.134552,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1969,13.595117187500023,0.94085693,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1970,13.669671630859398,-0.06674194,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1971,13.629754638671898,-0.21109009,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1972,13.634271240234398,0.46035767,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1973,13.640832519531273,-0.057876587,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1974,13.502801513671898,-0.050567627,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1975,13.522973632812523,0.6347656,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1976,13.637994384765648,-0.45858765,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1977,13.480493164062523,0.5322876,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1978,13.455102539062523,0.66545105,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1979,13.528527832031273,0.5529175,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1980,13.694177246093773,0.8426056,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1981,13.970605468750023,0.057617188,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1982,13.838739013671898,-0.04437256,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1983,13.547570800781273,-0.3451233,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1984,13.602380371093773,0.6393585,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1985,13.785821533203148,0.20205688,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
1986,13.801721191406273,-0.04460144,tas_toa,MOHC_HadGEM3-GC31-LL,r4i1p1f3
