Year,Surface_Temperature,Run_Type,Model,Simulation
1850,13.854699707031273,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1851,13.807061767578148,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1852,13.938958740234398,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1853,14.045648193359398,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1854,13.861230468750023,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1855,13.655114746093773,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1856,13.693566894531273,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1857,13.639855957031273,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1858,13.720727539062523,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1859,13.920526123046898,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1860,13.790307617187523,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1861,13.668023681640648,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1862,13.666101074218773,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1863,13.746209716796898,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1864,13.738549804687523,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1865,13.748162841796898,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1866,13.864099121093773,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1867,13.951531982421898,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1868,13.943170166015648,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1869,13.933740234375023,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1870,13.956018066406273,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1871,13.898065185546898,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1872,13.915185546875023,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1873,13.877618408203148,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1874,13.980432128906273,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1875,14.073571777343773,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1876,13.749108886718773,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
1877,13.858789062500023,tas_toa,NCAR_CESM2-WACCM,r2i1p1f1
