Year,Surface_Temperature,Run_Type,Model,Simulation
1850,12.606195068359398,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1851,12.787530517578148,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1852,12.776818847656273,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1853,12.851434326171898,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1854,12.946374511718773,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1855,12.857507324218773,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1856,12.982904052734398,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1857,12.941094970703148,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1858,12.877557373046898,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1859,12.994439697265648,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1860,12.828637695312523,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1861,13.009027099609398,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1862,12.613000488281273,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1863,12.742181396484398,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1864,12.840631103515648,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1865,12.951989746093773,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1866,13.082971191406273,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1867,12.936914062500023,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1868,12.796044921875023,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1869,12.739495849609398,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1870,12.865869140625023,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1871,12.951837158203148,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1872,13.062677001953148,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1873,13.062493896484398,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1874,12.971673583984398,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1875,12.877893066406273,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1876,12.996484375000023,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1877,13.006097412109398,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1878,12.895989990234398,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1879,12.823968505859398,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1880,12.907556152343773,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1881,12.809747314453148,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1882,12.653527832031273,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1883,12.564996337890648,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1884,12.416741943359398,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1885,12.492791748046898,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1886,12.631860351562523,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1887,12.571954345703148,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1888,12.575128173828148,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1889,12.565698242187523,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
1890,12.784997558593773,tas_toa,IPSL_IPSL-CM6A-LR,r1i1p1f1
