Year,Surface_Temperature,Run_Type,Model,Simulation
1850,13.786492919921898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1851,13.838250732421898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1852,13.757836914062523,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1853,13.652856445312523,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1854,13.613641357421898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1855,13.794580078125023,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1856,13.791650390625023,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1857,13.721307373046898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1858,13.703057861328148,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1859,13.874139404296898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1860,13.721185302734398,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1861,13.692254638671898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1862,13.647912597656273,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1863,13.742425537109398,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1864,13.613397216796898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1865,13.737847900390648,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1866,13.675531005859398,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1867,13.649835205078148,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1868,13.754632568359398,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1869,13.618096923828148,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1870,13.651116943359398,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1871,13.736871337890648,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1872,13.568841552734398,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1873,13.465295410156273,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1874,13.572686767578148,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1875,13.800439453125023,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1876,13.735375976562523,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1877,13.803857421875023,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1878,13.815515136718773,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1879,13.701287841796898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1880,13.781823730468773,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1881,13.832727050781273,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1882,13.881188964843773,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1883,13.695428466796898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1884,13.614587402343773,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1885,13.504968261718773,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1886,13.659143066406273,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1887,13.620294189453148,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1888,13.657586669921898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1889,13.655450439453148,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1890,13.662805175781273,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1891,13.816674804687523,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1892,13.803796386718773,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1893,13.784387207031273,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1894,13.839227294921898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1895,13.970361328125023,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1896,13.969445800781273,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1897,13.861016845703148,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1898,13.865319824218773,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1899,13.791650390625023,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1900,13.652795410156273,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1901,13.906396484375023,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1902,13.851220703125023,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1903,13.615167236328148,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1904,13.834588623046898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1905,13.920465087890648,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1906,13.784356689453148,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1907,13.636407470703148,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1908,13.858392333984398,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1909,13.915460205078148,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1910,13.934197998046898,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1911,13.795068359375023,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1912,13.747125244140648,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1913,13.742456054687523,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1914,13.746118164062523,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1915,13.785150146484398,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1916,13.659387207031273,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1917,13.686914062500023,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
1918,13.730157470703148,tas_toa,MRI_MRI-ESM2-0,r1i1p1f1
