Year,Surface_Temperature,Net_TOA_Flux,Run_Type,Model,Simulation
1850,13.101647949218773,0.8933258,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1851,13.341210937500023,0.16221619,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1852,13.503503417968773,0.033355713,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1853,13.534051513671898,-0.30262756,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1854,13.454187011718773,-0.028076172,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1855,13.342614746093773,0.33436584,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1856,13.431573486328148,0.21456909,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1857,13.646630859375023,-0.11557007,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1858,13.418634033203148,-0.20974731,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1859,13.354211425781273,0.27485657,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1860,13.420892333984398,-0.5436554,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1861,13.316644287109398,-0.4717102,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1862,13.164178466796898,-0.34854126,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1863,13.187738037109398,0.360672,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1864,13.271997070312523,0.17462158,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1865,13.342767333984398,0.037460327,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1866,13.303460693359398,0.08102417,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1867,13.377526855468773,0.41696167,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1868,13.426049804687523,-0.0690918,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1869,13.401055908203148,0.41436768,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1870,13.382714843750023,0.2552185,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1871,13.455895996093773,0.010055542,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1872,13.382501220703148,0.14546204,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1873,13.368676757812523,0.42266846,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1874,13.579766845703148,-0.16207886,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
1875,13.597955322265648,-0.15620422,tas_toa,MOHC_UKESM1-0-LL,r3i1p1f2
