Year,Surface_Temperature,Run_Type,Model,Simulation
1851,13.733758544921898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1852,13.633233642578148,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1853,13.740991210937523,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1854,13.765344238281273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1855,13.628289794921898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1856,13.753930664062523,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1857,13.698083496093773,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1858,13.651422119140648,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1859,13.656213378906273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1860,13.749841308593773,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1861,13.736047363281273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1862,13.647973632812523,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1863,13.699670410156273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1864,13.617272949218773,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1865,13.689477539062523,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1866,13.794213867187523,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1867,13.589501953125023,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1868,13.689813232421898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1869,13.695306396484398,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1870,13.656701660156273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1871,13.774560546875023,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1872,13.632043457031273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1873,13.518273925781273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1874,13.578546142578148,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1875,13.735223388671898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1876,13.876519775390648,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1877,13.885369873046898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1878,13.726129150390648,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1879,13.726647949218773,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1880,13.700585937500023,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1881,13.745202636718773,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1882,13.718011474609398,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1883,13.711724853515648,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1884,13.494775390625023,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1885,13.501458740234398,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1886,13.535119628906273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1887,13.722894287109398,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1888,13.635125732421898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1889,13.660363769531273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1890,13.695947265625023,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1891,13.588220214843773,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1892,13.722222900390648,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1893,13.587121582031273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1894,13.743951416015648,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1895,13.825738525390648,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1896,13.751824951171898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1897,13.748132324218773,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1898,13.794824218750023,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1899,13.810266113281273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1900,13.641625976562523,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1901,13.707971191406273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1902,13.785699462890648,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1903,13.642449951171898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1904,13.988275146484398,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1905,13.807336425781273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1906,13.556848144531273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1907,13.574670410156273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1908,13.675347900390648,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1909,13.640679931640648,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1910,13.728173828125023,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1911,13.859704589843773,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1912,13.843530273437523,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1913,13.801446533203148,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1914,13.776086425781273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1915,13.781396484375023,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1916,13.752374267578148,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1917,13.758416748046898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1918,13.886987304687523,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1919,13.891717529296898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1920,13.918389892578148,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1921,14.015130615234398,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1922,13.953088378906273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1923,13.867608642578148,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1924,13.930505371093773,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1925,13.981164550781273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1926,13.817132568359398,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1927,13.915399169921898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1928,14.038934326171898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1929,14.033074951171898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1930,13.807824707031273,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1931,13.991601562500023,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1932,14.001977539062523,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1933,13.920404052734398,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1934,13.825128173828148,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1935,13.942742919921898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1936,14.074761962890648,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1937,13.883355712890648,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1938,13.876794433593773,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1939,14.030541992187523,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1940,14.052606201171898,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1941,13.949395751953148,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1942,14.001123046875023,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1943,14.060723876953148,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1944,14.107659912109398,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1945,13.959497070312523,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1946,14.017816162109398,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1947,14.045678710937523,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
1948,14.128350830078148,tas_toa,AWI_AWI-CM-1-1-MR,r2i1p1f1
