Year,Surface_Temperature,Net_TOA_Flux,Run_Type,Model,Simulation
1850,12.825006103515648,1.1533813,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1851,12.645806884765648,1.6515656,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1852,12.632318115234398,1.7259827,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1853,12.776208496093773,1.6956635,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1854,12.946130371093773,1.2066956,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1855,12.879418945312523,1.3183746,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1856,12.712182617187523,1.628006,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1857,12.888574218750023,1.500946,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1858,12.819055175781273,1.4842529,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1859,12.791955566406273,1.4369202,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1860,12.855065917968773,1.6952515,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1861,12.745538330078148,1.0567017,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1862,12.674584960937523,1.5252838,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1863,12.671716308593773,1.4755554,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1864,12.727655029296898,1.8778839,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1865,12.901391601562523,0.950119,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
1866,12.818109130859398,1.6710358,tas_fgco2,CNRM-CERFACS_CNRM-CM6-1,r2i1p1f2
