Year,Surface_Temperature,Net_TOA_Flux,Run_Type,Model,Simulation
1850,14.001916503906273,1.0751343,tas_co2,NCAR_CESM2,r2i1p1f1
1851,14.149316406250023,0.9869232,tas_co2,NCAR_CESM2,r2i1p1f1
1852,14.164147949218773,0.42887878,tas_co2,NCAR_CESM2,r2i1p1f1
1853,13.945825195312523,0.41552734,tas_co2,NCAR_CESM2,r2i1p1f1
1854,13.843865966796898,0.6940613,tas_co2,NCAR_CESM2,r2i1p1f1
1855,13.901147460937523,1.6662292,tas_co2,NCAR_CESM2,r2i1p1f1
1856,14.107507324218773,0.84773254,tas_co2,NCAR_CESM2,r2i1p1f1
1857,14.098413085937523,0.28779602,tas_co2,NCAR_CESM2,r2i1p1f1
1858,13.975213623046898,0.815506,tas_co2,NCAR_CESM2,r2i1p1f1
1859,14.029473876953148,1.0358124,tas_co2,NCAR_CESM2,r2i1p1f1
1860,14.170404052734398,1.2462921,tas_co2,NCAR_CESM2,r2i1p1f1
1861,14.174523925781273,0.0041656494,tas_co2,NCAR_CESM2,r2i1p1f1
1862,13.924096679687523,0.10612488,tas_co2,NCAR_CESM2,r2i1p1f1
1863,13.739465332031273,0.051513672,tas_co2,NCAR_CESM2,r2i1p1f1
1864,13.790887451171898,1.3978271,tas_co2,NCAR_CESM2,r2i1p1f1
1865,14.036981201171898,1.123169,tas_co2,NCAR_CESM2,r2i1p1f1
1866,14.242272949218773,0.42826843,tas_co2,NCAR_CESM2,r2i1p1f1
1867,14.013574218750023,0.9393463,tas_co2,NCAR_CESM2,r2i1p1f1
1868,13.985772705078148,0.9904938,tas_co2,NCAR_CESM2,r2i1p1f1
1869,13.857354736328148,0.77537537,tas_co2,NCAR_CESM2,r2i1p1f1
1870,13.989617919921898,1.442688,tas_co2,NCAR_CESM2,r2i1p1f1
1871,14.131829833984398,0.041900635,tas_co2,NCAR_CESM2,r2i1p1f1
1872,13.996942138671898,0.38194275,tas_co2,NCAR_CESM2,r2i1p1f1
1873,14.051782226562523,1.4192505,tas_co2,NCAR_CESM2,r2i1p1f1
1874,14.205926513671898,0.46879578,tas_co2,NCAR_CESM2,r2i1p1f1
1875,14.072503662109398,1.209259,tas_co2,NCAR_CESM2,r2i1p1f1
1876,14.279199218750023,-0.24453735,tas_co2,NCAR_CESM2,r2i1p1f1
1877,13.913507080078148,0.17504883,tas_co2,NCAR_CESM2,r2i1p1f1
1878,13.778863525390648,0.63386536,tas_co2,NCAR_CESM2,r2i1p1f1
1879,13.818597412109398,1.4068298,tas_co2,NCAR_CESM2,r2i1p1f1
1880,13.854119873046898,0.50138855,tas_co2,NCAR_CESM2,r2i1p1f1
1881,13.915277099609398,1.234436,tas_co2,NCAR_CESM2,r2i1p1f1
1882,14.102685546875023,0.7692108,tas_co2,NCAR_CESM2,r2i1p1f1
1883,13.972711181640648,0.83943176,tas_co2,NCAR_CESM2,r2i1p1f1
1884,13.920495605468773,-0.086013794,tas_co2,NCAR_CESM2,r2i1p1f1
1885,13.967736816406273,-0.5009155,tas_co2,NCAR_CESM2,r2i1p1f1
1886,13.860650634765648,0.8852844,tas_co2,NCAR_CESM2,r2i1p1f1
1887,13.922631835937523,0.78486633,tas_co2,NCAR_CESM2,r2i1p1f1
1888,13.937585449218773,1.3278503,tas_co2,NCAR_CESM2,r2i1p1f1
1889,13.987359619140648,1.3441162,tas_co2,NCAR_CESM2,r2i1p1f1
1890,14.089196777343773,-0.08798218,tas_co2,NCAR_CESM2,r2i1p1f1
1891,13.986901855468773,0.97917175,tas_co2,NCAR_CESM2,r2i1p1f1
1892,13.916925048828148,0.51460266,tas_co2,NCAR_CESM2,r2i1p1f1
1893,13.944818115234398,1.4147644,tas_co2,NCAR_CESM2,r2i1p1f1
1894,14.178277587890648,0.4064026,tas_co2,NCAR_CESM2,r2i1p1f1
1895,14.122094726562523,0.9582672,tas_co2,NCAR_CESM2,r2i1p1f1
1896,14.097467041015648,1.1965637,tas_co2,NCAR_CESM2,r2i1p1f1
1897,14.052911376953148,-0.001953125,tas_co2,NCAR_CESM2,r2i1p1f1
1898,14.107202148437523,1.3366699,tas_co2,NCAR_CESM2,r2i1p1f1
