Year,Surface_Temperature,Net_TOA_Flux,Run_Type,Model,Simulation
1850,12.733941650390648,1.2257385,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1851,12.879418945312523,0.77467346,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1852,12.809289550781273,0.3057251,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1853,12.639855957031273,0.9201355,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1854,12.818048095703148,1.0095367,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1855,12.811395263671898,0.2906952,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1856,12.676385498046898,1.1675568,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1857,12.739068603515648,0.25894165,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1858,12.670770263671898,0.89888,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1859,12.812463378906273,0.67637634,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1860,12.868035888671898,0.97673035,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1861,12.744256591796898,0.20428467,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1862,12.597985839843773,0.3388214,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1863,12.515374755859398,1.0619965,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1864,12.979425048828148,0.9229431,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1865,12.972985839843773,-0.06477356,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1866,12.570489501953148,0.49414062,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1867,12.630456542968773,1.3378754,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1868,12.830407714843773,0.84036255,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1869,12.875085449218773,0.7059021,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1870,12.801446533203148,0.53718567,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1871,12.714318847656273,0.58503723,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1872,12.775933837890648,0.6096344,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1873,12.551843261718773,0.64437866,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1874,12.728814697265648,0.9029541,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1875,12.826287841796898,1.0245209,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1876,12.820092773437523,0.42823792,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1877,12.710046386718773,1.3424072,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1878,12.987329101562523,0.63801575,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1879,12.706506347656273,0.31324768,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1880,12.755944824218773,0.85391235,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1881,12.883996582031273,0.7037964,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1882,12.668359375000023,0.44891357,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1883,12.608728027343773,0.4565277,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1884,12.464654541015648,0.16914368,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1885,12.655664062500023,1.037323,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1886,12.746453857421898,0.56666565,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1887,12.772943115234398,0.98805237,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1888,12.739617919921898,0.81925964,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1889,12.923974609375023,1.3182526,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1890,12.778588867187523,0.26480103,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1891,12.703393554687523,1.0099792,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1892,12.907739257812523,1.1161804,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1893,12.894311523437523,0.91415405,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1894,12.925195312500023,1.3434753,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1895,12.950982666015648,1.0451355,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1896,12.946466064453148,1.1143494,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1897,13.059106445312523,0.3869934,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1898,12.688470458984398,0.47958374,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1899,12.688867187500023,1.2687836,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1900,12.935052490234398,0.91337585,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1901,12.832482910156273,0.9436188,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1902,12.861260986328148,0.9047699,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1903,12.696038818359398,-0.1083374,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1904,12.751855468750023,0.88957214,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1905,12.888391113281273,0.5558014,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1906,12.753625488281273,1.0218048,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1907,12.850671386718773,1.2117157,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1908,12.937341308593773,0.9972687,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1909,13.017480468750023,1.0676727,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1910,13.018945312500023,0.44213867,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1911,13.003259277343773,0.9120331,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1912,12.972955322265648,0.4167633,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1913,12.781243896484398,-0.04258728,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1914,12.638452148437523,0.44337463,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1915,12.591516113281273,0.7479248,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1916,12.817956542968773,1.304184,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1917,12.981530761718773,1.2163696,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1918,13.083459472656273,0.70269775,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1919,13.027978515625023,0.7259064,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1920,12.926416015625023,0.92048645,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
1921,13.048852539062523,1.5807343,tas_toa,IPSL_IPSL-CM6A-LR,r8i1p1f1
