Year,Surface_Temperature,Net_TOA_Flux,Run_Type,Model,Simulation
1850,13.228112792968773,1.7684174,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1851,13.413537597656273,2.1692047,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1852,13.536126708984398,1.4346008,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1853,13.528710937500023,1.0173187,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1854,13.376733398437523,1.7249146,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1855,13.507623291015648,1.4840851,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1856,13.476220703125023,1.2022705,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1857,13.393426513671898,1.378952,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1858,13.288659667968773,1.897644,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1859,13.663049316406273,1.3669586,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1860,13.483636474609398,0.93969727,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1861,13.404870605468773,1.7088928,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1862,13.406854248046898,1.4931335,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1863,13.321405029296898,1.687912,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1864,13.524865722656273,1.4896545,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1865,13.495477294921898,1.3174438,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1866,13.541741943359398,1.4327087,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1867,13.583856201171898,1.1889038,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1868,13.431481933593773,1.7732086,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1869,13.494378662109398,1.657959,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1870,13.547387695312523,1.5580139,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1871,13.476098632812523,1.9140015,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1872,13.564538574218773,1.5739746,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1873,13.481591796875023,1.7914276,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1874,13.562860107421898,1.5884247,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1875,13.500115966796898,1.345871,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1876,13.469110107421898,1.8414459,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1877,13.545922851562523,1.491272,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1878,13.542138671875023,1.6929016,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1879,13.600640869140648,1.5359344,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1880,13.631341552734398,1.2654572,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1881,13.508935546875023,1.7557678,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1882,13.495446777343773,1.8426361,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1883,13.602624511718773,0.90945435,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1884,13.382897949218773,0.7136688,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1885,13.342309570312523,1.2979431,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1886,13.468499755859398,1.8675232,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1887,13.437493896484398,1.4147186,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1888,13.458612060546898,1.2596741,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1889,13.529016113281273,1.5290527,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1890,13.520837402343773,1.7861786,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1891,13.546868896484398,1.4443512,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1892,13.603540039062523,1.8464203,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1893,13.644189453125023,1.7309113,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1894,13.648583984375023,1.4554138,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1895,13.614160156250023,1.5962067,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1896,13.675195312500023,1.5975952,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1897,13.749230957031273,1.4190674,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1898,13.732537841796898,1.0450897,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1899,13.615136718750023,1.7623596,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1900,13.691705322265648,1.7114868,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1901,13.699365234375023,1.5870209,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1902,13.777917480468773,1.2812042,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1903,13.581353759765648,1.3138885,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1904,13.610894775390648,1.5414581,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1905,13.524285888671898,1.9402618,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1906,13.678735351562523,1.5828705,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1907,13.631768798828148,1.2176361,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1908,13.633081054687523,1.814682,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
1909,13.842828369140648,1.6250458,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r3i1p1f2
