Year,Surface_Temperature,Net_TOA_Flux,Run_Type,Model,Simulation
1850,15.300988769531273,1.1353302,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1851,15.238061523437523,1.2200623,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1852,15.271630859375023,1.1694336,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1853,15.242578125000023,1.5274811,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1854,15.283624267578148,0.9029846,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1855,15.312249755859398,1.4537506,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1856,15.216455078125023,1.1705017,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1857,15.276605224609398,1.2356415,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1858,15.376641845703148,1.2605743,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1859,15.533654785156273,0.4961853,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1860,15.392785644531273,0.3960724,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1861,15.101617431640648,1.0391846,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1862,14.974969482421898,1.710907,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1863,15.147760009765648,1.3221893,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1864,15.171716308593773,1.5997162,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1865,15.184350585937523,1.2659454,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1866,15.290490722656273,0.993454,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1867,15.382409667968773,1.1677551,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1868,15.225427246093773,1.1659393,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1869,15.195245361328148,1.0179443,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1870,15.108544921875023,1.2257996,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1871,15.156518554687523,1.2497101,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1872,15.182550048828148,1.798111,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1873,15.217492675781273,1.0031433,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1874,15.348596191406273,1.3809509,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1875,15.550408935546898,0.8717346,tas_fgco2,MIROC_MIROC6,r2i1p1f1
1876,15.418359375000023,0.723114,tas_fgco2,MIROC_MIROC6,r2i1p1f1
